EAN;Menor preço (R$);Origem;Produto;Link;Drogaven;Drogal;DrogaRaia
7898040325237;48.89;Drogal;Maresis baby sol spray fr 100ml;https://www.drogal.com.br/maresis-baby-sol-spray-100ml/p;54.93;48.89;0.0
7891317013981;58.49;Drogal;Ária 4mg 30 Comprimidos Mastigáveis;https://www.drogal.com.br/aria-4mg-30-comprimidos-mastigaveis/p;65.56;58.49;0.0
7897947617803;24.49;Drogaven;CARMED PROTETOR HIDRATANTE LABIAL LEITE CONDENSADO;https://www.drogaven.com.br/carmed-protetor-hidratante-labial-leite-condensado/p;24.49;0.0;0.0
7898949409519;13.09;Drogal;Sabonete em Barra Asepxia Neutro Ação Calmante 80g;https://www.drogal.com.br/sabonete-em-barra-asepxia-neutro-acao-calmante-80g/p;0.0;13.09;0.0
7898903925819;27.75;Drogal;Creme Depilatório Depi Roll Hydrate Buço 50g;https://www.drogal.com.br/creme-depilatorio-depi-roll-hydrate-buco-50g/p;0.0;27.75;0.0
7891463000408;2.58;Drogaven;Seringa BD Plastipak sem agulha capacidade de 20mL;https://www.drogaven.com.br/seringa-bd-plastipak-sem-agulha-capacidade-de-20ml/p;2.58;0.0;0.0
7897947617506;27.99;Drogal;Hidratante Labial Carmed BFF Rosa Glitter 10g;https://www.drogal.com.br/hidratante-labial-carmed-bff-rosa-glitter-10g/p;29.39;27.99;0.0
7896523207681;15.89;Drogal;Ambroxmel 30mg/5ml Xarope Adulto Sabor Mel e Eucalipto 120ml + Copo Dosador;https://www.drogal.com.br/ambroxmel-30mg5ml-sabor-mel-e-eucalipto-120ml-copo-dosador/p;27.38;15.89;0.0
75076870;27.89;Drogal;Desodorante Antitranspirante em Creme Rexona Clinical Extra Dry 58g;https://www.drogal.com.br/desodorante-antitranspirante-em-creme-rexona-clinical-extra-dry-58g/p;0.0;27.89;0.0
7896183313906;17.99;Drogal;Sabonete Natural em Barra Giorno Bagno Flores de Gengibre 180g;https://www.drogal.com.br/sabonete-natural-em-barra-giorno-bagno-flores-de-gengibre-180g/p;0.0;17.99;0.0
7896658050862;33.49;Drogal;Antialérgico Deconlerg Xarope 0,5ml Sabor Tutti-Frutti 60ml + 1 Seringa Dosadora;https://www.drogal.com.br/antialergico-deconlerg-xarope-05ml-sabor-tutti-frutti-60ml-1-seringa-dosadora/p;35.04;33.49;0.0
7896026172066;52.19;Drogal;Dersani Hidrogel com Alginato Bisnaga 30g;https://www.drogal.com.br/dersani-hidrogel-com-alginato-bisnaga-30g/p;62.96;52.19;0.0
7896422506564;69.19;Drogal;Creme Hidratante Isdin Ureadin 20% 50g;https://www.drogal.com.br/creme-hidratante-isdin-ureadin-20-50g/p;85.25;69.19;0.0
7896094922037;117.39;Drogal;Alektos 20mg 30 Comprimidos;https://www.drogal.com.br/alektos-20mg-30-comprimidos/p;125.29;117.39;0.0
7896658013072;82.19;Drogaven;Sintocalmy 300mg, 40 comprimidos revestidos;https://www.drogaven.com.br/sintocalmy-300mg-40-comprimidos-revestidos/p;82.19;0.0;0.0
7896006219590;25.29;Drogal;Codex 500mg + 30mg 12 Comprimidos;https://www.drogal.com.br/codex-500mg-30mg-12-comprimidos/p;0.0;25.29;0.0
7891150050082;13.89;Drogal;Shampoo Dove Ritual de Reparação 400ml;https://www.drogal.com.br/shampoo-dove-ritual-de-reparacao-400ml/p;24.01;13.89;0.0
7899824401529;71.29;Drogal;Suplemento Alimentar Zirvit Kids Max Suspensão Oral Sabor Tutti-Frutti 100ml;https://www.drogal.com.br/suplemento-alimentar-zirvit-kids-max-suspensao-oral-sabor-tutti-frutti-100ml/p;79.84;71.29;0.0
7897595620279;4.59;Drogal;Cloridrato de Loperamida 2mg 12 Comprimidos - Sandoz;https://www.drogal.com.br/cloridrato-de-loperamida-2mg-12-comprimidos-sandoz/p;7.19;4.59;0.0
7896006247319;40.28;Drogaven;Dexaneurin 0,53mg/mL + 50mg/mL + 50mg/mL + 5,3mg/mL + 5,2mg/mL, 3 ampolas com 2mL de solução de uso intramuscular + 3 ampolas com 1mL de diluente;https://www.drogaven.com.br/dexaneurin-053mgml-50mgml-50mgml-53mgml-52mgml-3-ampolas-com-2ml-de-solucao-de-uso-intramuscular-3-ampolas-com-1ml-de-diluente/p;40.28;0.0;0.0
7896004726533;119.88;Drogal;Fluocinolona Acetonida + Hidroquinona + Tretinoína 40mg/g + 0,5mg/g + 0,1mg/g EMS Bisnaga 30g de Creme Dermatológico;https://www.drogal.com.br/fluocinolona-acetonida-hidroquinona-tretinoina-40mgg-05mgg-01mgg-ems-bisnaga-30g-de-creme-dermatologico/p;191.84;119.88;0.0
7891010249939;22.25;Drogal;Creme Preventivo de Assaduras Hipoglós Transparente 30g;https://www.drogal.com.br/hipoglos-transparente-30g/p;26.16;22.25;0.0
7500435127240;4.79;Drogal;Absorvente Always Suave Com Abas Tamanho P 8 Unidades;https://www.drogal.com.br/absorvente-always-suave-com-abas-tamanho-p-8-unidades/p;5.38;4.79;0.0
7891350032970;8.99;Drogal;Desodorante Antitranspirante Aerossol Masculino Bozzano Invisible 150ml;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-masculino-bozzano-invisible-150ml/p;9.79;8.99;0.0
7897473206403;20.3;Drogaven;Halobex 0,5mg/g, bisnaga com 30g de creme de uso dermatológico;https://www.drogaven.com.br/halobex-05mgg-bisnaga-com-30g-de-creme-de-uso-dermatologico/p;20.3;0.0;0.0
7896094921344;27.89;Drogal;Analgésico Buscofem 400mg 10 Cápsulas Gelatinosas Moles;https://www.drogal.com.br/buscofem-400mg-10-capsulas-gelatinosas-moles/p;28.56;27.89;0.0
7896685304044;54.93;Drogaven;Energiclin C caixa com 30 comprimidos;https://www.drogaven.com.br/energiclin-c-30cpr/p;54.93;0.0;0.0
7896006298625;42.99;Drogal;Foldan Pomada Parasiticida 50mg Bisnaga 45g;https://www.drogal.com.br/foldan-pomada-parasiticida-50mg-bisnaga-45g/p;0.0;42.99;0.0
7894916502320;40.19;Drogal;Proflox 500mg 10 Comprimidos;https://www.drogal.com.br/proflox-500mg-10-cpr/p;0.0;40.19;0.0
7896004759432;311.88;Drogaven;Esomex 40mg, 56 comprimidos revestidos de liberação retardada;https://www.drogaven.com.br/esomex-40mg-56-comprimidos-revestidos-de-liberacao-retardada/p;311.88;0.0;0.0
7896004731582;13.79;Drogal;Oxalato de Escitalopram 20mg EMS 30 Comprimidos;https://www.drogal.com.br/oxalato-escit20mng30gemsc1/p;0.0;13.79;0.0
7891010245610;11.16;Drogaven;Absorvente Interno Sempre Livre O.B. ProComfort super, 8 unidades;https://www.drogaven.com.br/absorvente-interno-sempre-livre-ob-procomfort-super-8-unidades/p;11.16;0.0;0.0
7896902205758;4.89;Drogal;Pedra Hume 20g Farmax;https://www.drogal.com.br/pedra-hume-po-20g-farmax/p;7.1;4.89;0.0
7899420507748;134.09;Drogal;Dhivas 900mg + 100mg 30 Comprimidos Revestidos;https://www.drogal.com.br/dhivas-900mg-100mg-30-comprimidos-revestidos/p;140.98;134.09;0.0
7898605330058;86.79;Drogal;Keflex 3gr pó para preparações extemporâneas frasco com 30ml + conta gotas + bico dosador;https://www.drogal.com.br/keflex-100mg-gts-30ml/p;0.0;86.79;0.0
7896004703473;39.42;Drogal;Metildopa 500mg EMS 30 Comprimidos Revestidos;https://www.drogal.com.br/metildopa-500mg-30-cpr-g-ems/p;54.23;39.42;0.0
7896094211889;69.89;Drogal;Protetor Solar Facial Filtrum Color FPS70 Cor 1.0 50g;https://www.drogal.com.br/protetor-solar-facial-filtrum-color-fps70-cor-10-50g/p;87.12;69.89;0.0
7897076911582;34.59;Drogal;Cloridrato de Amiodarona 200mg Ranbaxy 30 Comprimidos;https://www.drogal.com.br/cloridrato-de-amiodarona200mg-ranbaxy-30-comprimidos/p;43.99;34.59;0.0
7891317009618;146.49;Drogal;Neo B 5000mcg + 100mg + 100mg 60 Comprimidos Revestidos;https://www.drogal.com.br/neo-b-5000mcg-100mg-100mg-60-comprimidos-revestidos/p;149.72;146.49;0.0
7898908753172;84.59;Drogal;Traumeel S Pomada 50g;https://www.drogal.com.br/traumeel-s-pomada-50g/p;95.81;84.59;0.0
7899706192057;96.04;Drogaven;Creme Reparador para Olhos CeraVe 14mL;https://www.drogaven.com.br/creme-reparador-para-olhos-cerave-14ml/p;96.04;0.0;0.0
7891150025981;13.89;Drogal;Sabonete Líquido Baby Dove Hidratação Enriquecida 200ml;https://www.drogal.com.br/sabonete-liquido-baby-dove-hidratacao-enriquecida-200ml/p;16.65;13.89;0.0
7896226110561;134.59;Drogal;Suplemento Alimentar Ginobiotta 30 Cápsulas;https://www.drogal.com.br/suplemento-alimentar-ginobiotta-30-capsulas/p;156.7;134.59;0.0
7891800364781;5.26;Drogaven;Esparadrapo Impermeável Cremer branco 2,5cm x 90cm;https://www.drogaven.com.br/esparadrapo-impermeavel-cremer-branco-25cm-x-90cm/p;5.26;0.0;0.0
7896070601260;26.29;Drogal;Neuleptil 40mg/ml Solução Oral 20ml;https://www.drogal.com.br/neuleptil-40mg-ml-solucao-oral-20ml/p;0.0;26.29;0.0
7891182016360;17.99;Drogal;Coloração Koleston Brilho Infinito Louro Cinza Médio 71;https://www.drogal.com.br/coloracao-koleston-brilho-infinito-louro-cinza-medio-71/p;25.23;17.99;26.99
7896018750838;16.85;Drogal;Shampoo Huggies Kids Ariel Brilho Mágico 360ml;https://www.drogal.com.br/shampoo-huggies-kids-ariel-brilho-magico-360ml/p;17.54;16.85;0.0
7891058005658;7.69;Drogal;Prednisona 5mg Medley 20 Comprimidos;https://www.drogal.com.br/prednisona-5mg-medley-20-comprimidos/p;0.0;7.69;0.0
7896227800799;4.59;Drogal;Salonpas Adesivo Pequeno 4 Unidades;https://www.drogal.com.br/emplastro-medicinal-salonpas-pequeno-4-unidades/p;6.37;4.59;0.0
7899852021256;43.55;Drogal;Kit Lipkit Vult Batom Líquido Matte Nano HD Rubi 5ml + Lapiseira Labial 0,35g;https://www.drogal.com.br/kit-lipkit-vult-batom-liquido-matte-nano-hd-5ml-lapiseira-labial-035g-rubi/p;0.0;43.55;0.0
3282770153538;113.58;Drogaven;Shampoo Antiqueda Darrow Doctar Force 400mL;https://www.drogaven.com.br/shampoo-antiqueda-darrow-doctar-force-400ml/p;113.58;0.0;0.0
7896658003516;10.89;Drogal;Decadron 0,5mg 20 Comprimidos;https://www.drogal.com.br/decadron-05mg-20-comprimidos/p;10.98;10.89;0.0
7896004772332;23.44;Drogal;Fendizoato De Cloperastina Ems 3,4mg Xarope 120ml;https://www.drogal.com.br/fendizoato-de-cloperastina-ems-34mg-xarope-120ml/p;28.27;23.44;0.0
7896018700741;15.29;Drogal;Sabonete Líquido Huggies Camomila 200ml;https://www.drogal.com.br/sabonete-liquido-huggies-camomila-200ml/p;18.55;15.29;0.0
7897572020177;299.7;Drogaven;Janumet 50mg + 850mg, 56 comprimidos revestidos;https://www.drogaven.com.br/janumet-50mg-850mg-56-comprimidos-revestidos/p;299.7;0.0;0.0
7891025107910;58.7;Drogaven;Fórmula Infantil Aptanutri Premium 3 1 a 3 anos, lata 800g;https://www.drogaven.com.br/formula-infantil-aptanutri-premium-3-1-a-3-anos-lata-800g/p;58.7;0.0;0.0
7908458328925;18.65;Drogal;Óleo de Tratamento Capilar Salon Line Cachos dos Sonhos Multy Irresistível Uva e Manteiga de Karité 50ml;https://www.drogal.com.br/oleo-de-tratamento-capilar-salon-line-cachos-dos-sonhos-multy-irresistivel-uva-e-manteiga-de-karite-50ml/p;0.0;18.65;0.0
7897411601543;41.1;Drogaven;Hirudoid 5mg/g, bisnaga com 40g de gel de uso dermatológico;https://www.drogaven.com.br/hirudoid-5mgg-bisnaga-com-40g-de-gel-de-uso-dermatologico/p;41.1;0.0;0.0
7897322709468;38.77;Drogaven;Addera D3 Comprimido 7.000UI, 4 comprimidos revestidos;https://www.drogaven.com.br/addera-d3-comprimido-7000ui-4-comprimidos-revestidos/p;38.77;0.0;0.0
7891150099821;21.55;Drogaven;SEDA LEAVE-IN SERUM LUMINOUS UV 110ML;https://www.drogaven.com.br/seda-leave-in-serum-luminous-uv-110ml/p;21.55;0.0;0.0
7891106907064;265.89;Drogal;Xarelto 20mg 28 Comprimidos Revestidos;https://www.drogal.com.br/xarelto-20mg-28-comprimidos-revestidos/p;348.61;265.89;0.0
7896004822013;50.99;Drogal;Coxeto 90mg 7 Comprimidos Revestidos;https://www.drogal.com.br/coxeto-90mg-7-comprimidos-revestidos/p;0.0;50.99;0.0
7898928257018;84.76;Drogal;NiQuitin Nicotina 7mg 7 adesivos;https://www.drogal.com.br/niquitin-nicotina-7mg-7-adesivos/p;0.0;84.76;0.0
7899852025759;6.29;Drogal;Esmalte Cremoso Vult Amour Efeito Gel Elogiar 8ml;https://www.drogal.com.br/esmalte-cremoso-vult-amour-efeito-gel-elogiar-8ml/p;0.0;6.29;0.0
7908785433743;266.05;Drogal;Sérum Facial B3 Vichy Liftactiv Pigment Specialist 30ml;https://www.drogal.com.br/serum-facial-b3-vichy-liftactiv-pigment-specialist-30ml/p;0.0;266.05;0.0
7898040321406;106.69;Drogal;Gynopac 1000mg 2 comprimidos + 100 + 150mg creme vaginal 35g + 7 aplicadores;https://www.drogal.com.br/gynopac-cr-35g-7-aplic2-cpr/p;106.94;106.69;0.0
7896671694098;19.05;Drogal;"Sabonete Líquido Detox Flores e Vegetais Pepino &amp; Aloe Vera 150ml";https://www.drogal.com.br/sabonete-liquido-detox-flores-e-vegetais-pepino-aloe-vera-150ml/p;0.0;19.05;0.0
7891024130728;5.78;Drogaven;Enxaguante Bucal Colgate Plax Fresh Mint 60mL;https://www.drogaven.com.br/enxaguante-bucal-colgate-plax-fresh-mint-60ml/p;5.78;0.0;0.0
7896006212584;25.89;Drogal;Proctfis H Pomada 20g + 10 Aplicador;https://www.drogal.com.br/proctfis-h-pomada-20g-10-aplicador/p;34.72;25.89;0.0
7899420508486;118.79;Drogal;Tynna 20mg 30 Comprimidos;https://www.drogal.com.br/tynna-20mg-30-comprimidos/p;120.41;118.79;0.0
7896009498633;70.49;Drogal;Suplemento Alimentar Centrum Homem De A a Zinco 30 Comprimidos;https://www.drogal.com.br/suplemento-alimentar-centrum-homem-de-a-a-zinco-30-comprimidos/p;0.0;70.49;0.0
7891150080096;14.89;Drogal;Condicionador Seda Nina Secrets Colágeno + Vitamina C 325ml;https://www.drogal.com.br/condicionador-seda-nina-secrets-colageno-vitamina-c-325ml/p;15.18;14.89;0.0
5702157141920;221.39;Drogal;Brintellix 5Mg 30 comprimidos;https://www.drogal.com.br/brintellix-5-mg-30cpr-c1/p;0.0;221.39;0.0
7899824401512;51.59;Drogal;Otodrat Solução Hidratante Gotas 4ml;https://www.drogal.com.br/otodrat-solucao-hidratante-gotas-4ml/p;0.0;51.59;0.0
3401365334248;42.33;Drogaven;Sabonete Íntimo Saforelle Doux líquido com 250mL;https://www.drogaven.com.br/sabonete-intimo-saforelle-doux-liquido-com-250ml/p;42.33;0.0;0.0
7896094910683;13.58;Drogaven;Benegrip 500mg + 30mg + 2mg, blister com 6 comprimidos revestidos;https://www.drogaven.com.br/benegrip-500mg-30mg-2mg-blister-com-6-comprimidos-revestidos/p;13.58;0.0;0.0
7892828001634;43.38;Drogaven;Polivitamínico FoliaPré para Gestantes 30 Comprimidos;https://www.drogaven.com.br/foliapre-30cpr/p;43.38;0.0;0.0
7891317031176;94.89;Drogal;Afetus 50mg 30 Comprimidos Revestidos;https://www.drogal.com.br/afetus-50mg-30-comprimidos-revestidos/p;0.0;94.89;0.0
7898040323141;34.79;Drogal;Sustrate 10mg 50 Comprimidos;https://www.drogal.com.br/sustrate-10mg-50-comprimidos/p;35.05;34.79;0.0
7891150094833;15.0;Drogal;Sorvete Kibon Mini Bombons Chicabon 92g;https://www.drogal.com.br/sorvete-kibon-minis-bombons-chicabon-92g/p;0.0;15.0;0.0
7896183308148;17.99;Drogal;Sabonete Natural em Barra Giorno Bagno Oliva e Alecrim 180g;https://www.drogal.com.br/sabonete-natural-em-barra-giorno-bagno-oliva-e-alecrim-180g/p;0.0;17.99;0.0
7894916505215;43.04;Drogaven;Euprostatin 2mg, 30 comprimidos;https://www.drogaven.com.br/euprostatin-2mg-30-comprimidos/p;43.04;0.0;0.0
7899706178273;106.32;Drogaven;Protetor Solar Facial La Roche-Posay Anthelios AE-pigmentation pele morena, FPS 50 com 40g;https://www.drogaven.com.br/protetor-solar-facial-la-roche-posay-anthelios-ae-pigmentation-pele-morena-fps-50-com-40g/p;106.32;0.0;0.0
7898948648179;62.69;Drogal;Oestrogel 0,6mg/g Gel Transdérmico 80g + Válvula Pump Dosadora;https://www.drogal.com.br/oestrogel-06mgg-gel-80g-valvula-dosadora/p;74.59;62.69;0.0
7891033471775;64.58;Drogaven;Máscara Capilar Eudora Siàge Glow Expert 250g;https://www.drogaven.com.br/mascara-capilar-eudora-siage-glow-expert-250g/p;64.58;0.0;0.0
7891033822317;54.78;Drogaven;Protetor Solar Facial Australian Gold Antipoluição FPS 70, toque seco, gel creme com 50g;https://www.drogaven.com.br/protetor-solar-facial-australian-gold-antipoluicao-fps-70-toque-seco-gel-creme-com-50g/p;54.78;0.0;0.0
7899706239400;5.55;DrogaRaia;Esmalte Cremoso Colorama Fini 8ml - Sol em Fini;https://www.drogaraia.com.br/colorama-esmalte-cremoso-colecao-fini-sol-em-fini-8ml.html;6.76;0.0;5.55
7908236800728;62.39;Drogal;Frontal XR 0,5mg 30 Comprimidos de Liberação Lenta;https://www.drogal.com.br/frontal-xr-05mg-30-comprimidos-de-liberacao-lenta/p;0.0;62.39;0.0
7896094912472;5.35;Drogaven;Lacto-Purga 5mg, blister com 6 comprimidos revestidos;https://www.drogaven.com.br/lacto-purga-5mg-blister-com-6-comprimidos-revestidos/p;5.35;0.0;0.0
7896004712932;9.29;Drogal;Clonazepan 2,5mg/ml EMS Solução Oral Gotas 20ml;https://www.drogal.com.br/clonazepan-25mg-ml-ems-solucao-oral-gotas-20ml/p;0.0;9.29;0.0
7898586630314;141.03;Drogal;Restiva 5mg Adesivos Transdérmicos 2 Unidades;https://www.drogal.com.br/restiva-5mg-adesivos-transdermicos-2-unidades/p;0.0;141.03;0.0
7908615062457;19.1;Drogaven;TINTURA COR&TON  0% AMONIA 1.0 PRETO INTENSO;https://www.drogaven.com.br/tintura-corton-0-amonia-10-preto-intenso/p;19.1;0.0;0.0
7891317496388;23.49;Drogal;Enantato de Noretisterona 50mg/ml + Valerato de Estradiol 5mg/ml Eurofarma Solução Injetável 1 Seringa Preenchida 1ml;https://www.drogal.com.br/enantato-de-noretisterona-50mg-ml--valerato-de-estradiol-5-mg-ml-eurofarma-solucao-injetavel-1-seringa-preenchida-1ml/p;0.0;23.49;0.0
7896018700789;5.09;Drogal;Sabonete em Barra Infantil Huggies Hora de Sonhar 75g;https://www.drogal.com.br/sabonete-infantil-em-barra-huggies-cha-de-camomila-75g/p;0.0;5.09;0.0
7702018874729;19.59;Drogaven;Aparelho Barbear Gillette Prestobarba 3 (2 Unidades);https://www.drogaven.com.br/aparelho-para-barbear-gillette-prestobarba-3-2-unidades/p;19.59;0.0;0.0
7896112115175;23.59;Drogal;Naproxeno 500mg Teuto 20 Comprimidos;https://www.drogal.com.br/naproxenoteuto500mgcaixacom20comprimidos/p;44.58;23.59;0.0
7891033519354;16.65;Drogaven;CONDICIONADOR GLICERINA PAMPERS 200ML;https://www.drogaven.com.br/condicionador-glicerina-pampers-200ml/p;16.65;0.0;0.0
7891106916028;107.29;Drogal;Angeliq 28 Comprimidos Revestidos;https://www.drogal.com.br/angeliq-28-comprimidos-revestidos/p;0.0;107.29;0.0
7896637022729;118.69;Drogal;Azulfin 500mg 60 Comprimidos Revestidos;https://www.drogal.com.br/azulfin-500mg-60-comprimidos-revestidos/p;123.35;118.69;0.0
7891150075382;4.11;Drogaven;Sabonete Antibacteriano Dove Cuida & Protege barra 90g;https://www.drogaven.com.br/sabonete-antibacteriano-dove-cuida-protege-barra-90g/p;4.11;0.0;0.0
7896181916437;47.49;Drogal;Tolrest 25mg 30 Comprimidos Revestidos;https://www.drogal.com.br/tolrest-25mg-30-comprimidos-revestidos/p;0.0;47.49;0.0
7891317000547;70.4;Drogaven;Ebastel 1mg/mL, frasco com 60mL de xarope;https://www.drogaven.com.br/ebastel-1mgml-frasco-com-60ml-de-xarope/p;70.4;0.0;0.0
78912359;2.54;Drogaven;Chocolate ao Leite Garoto Baton 16g;https://www.drogaven.com.br/chocolate-ao-leite-garoto-baton-16g/p;2.54;0.0;0.0
7891350037067;14.35;Drogal;Esmalte Risqué Diamond Gel Lavanda Francesa Cremoso 9,5ml;https://www.drogal.com.br/esmalte-risque-diamond-gel-lavanda-francesa-cremoso-95ml/p;0.0;14.35;0.0
7896004715049;17.79;Drogal;Dorilen Solução Oral Gotas 15ml;https://www.drogal.com.br/dorilen-solucao-oral-gotas-15ml/p;37.17;17.79;0.0
7898283815182;21.19;Drogal;Máscara Cirúrgica Descartável Tripla Descarpack com Clipe Nasal 50 Unidades;https://www.drogal.com.br/mascara-cirurgica-descartavel-tripla-descarpack-com-clipe-nasal-50-unidades/p;0.0;21.19;0.0
4005900207296;31.84;Drogaven;Bronzeador Nivea Sun Intense & Bronze FPS 6, loção com 125mL;https://www.drogaven.com.br/bronzeador-nivea-sun-intense-bronze-fps-6-locao-com-125ml/p;31.84;0.0;0.0
7898089300042;37.54;Drogaven;Pílulas Imescard 10mg + 10mg + 10mg + 30mg, 36 drágeas;https://www.drogaven.com.br/pilulas-imescard-10mg-10mg-10mg-30mg-36-drageas/p;37.54;0.0;0.0
7899706135818;67.22;Drogaven;Protetor Solar L'Oréal Expertise Supreme Protect 4 FPS 50 com 200mL;https://www.drogaven.com.br/protetor-solar-loreal-expertise-supreme-protect-4-fps-50-com-200ml/p;67.22;0.0;0.0
7891150087293;15.58;Drogaven;Creme para Pentear Dove Texturas Reais Crespos 355mL;https://www.drogaven.com.br/creme-para-pentear-dove-texturas-reais-crespos-355ml/p;15.58;0.0;0.0
7896094999954;49.24;Drogaven;Buscofem 400mg, 20 cápsulas moles;https://www.drogaven.com.br/buscofem-400mg-20-capsulas-moles/p;49.24;0.0;0.0
7894916510011;94.85;Drogaven;Bramicar HCT 80mg + 12,5mg, 30 comprimidos;https://www.drogaven.com.br/bramicar-hct-80mg-125mg-30-comprimidos/p;94.85;0.0;0.0
7891150099852;10.28;Drogaven;CREME PENTEAR SEDA LUMINOUS UV 300ML;https://www.drogaven.com.br/creme-pentear-seda-luminous-uv-300ml/p;10.28;0.0;0.0
7506309865393;17.45;Drogal;"Shampoo Anticaspa Head&amp;Shoulders Men 3 em 1 200ml";https://www.drogal.com.br/shampoo-cuidados-com-a-raiz-headshoulders-men-3-em-1-200ml/p;18.61;17.45;0.0
7500435199070;95.59;Drogal;Pomada Vick BabyRub Bálsamo para Bebês 50g;https://www.drogal.com.br/pomada-vick-babyrub-balsamo-para-bebes-50g/p;0.0;95.59;0.0
7896044997207;29.99;Drogal;Body Splash Giovanna Baby Blanc Vanilla 260ml;https://www.drogal.com.br/body-splash-giovanna-baby-blanc-vanilla-260ml/p;0.0;29.99;0.0
7891010255923;48.9;Drogal;Tylenol Criança 32mg/ml Suspensão Oral Sabor Frutas 60ml + Copo Dosador;https://www.drogal.com.br/analgesico-tylenol-crianca-liquido-60ml/p;0.0;48.9;0.0
7891150050143;15.89;Drogal;Condicionador Dove Ritual de crescimento  400ml;https://www.drogal.com.br/cond-dove-400ml-ritual-lis-nut/p;0.0;15.89;0.0
7896023707377;78.59;Drogal;Suplemento Alimentar Coenzima Q10 Catarinense 30 Cápsulas;https://www.drogal.com.br/suplemento-alimentar-coenzima-q10-catarinense-nutricao-100mg-30-comprimidos/p;90.59;78.59;0.0
7891317124236;74.29;Drogal;Holmes H 40mg + 25mg 30 Comprimidos;https://www.drogal.com.br/holmes-h-40mg-25mg-30-comprimidos/p;79.42;74.29;0.0
7896094200470;42.19;Drogal;Diminut 0075 + 002mg caixa com 21 comprimidos revestidos;https://www.drogal.com.br/diminut0075mais002mgcaixacom21comprimidosrevestidos/p;45.25;42.19;0.0
7898569763077;37.49;Drogal;Olmesartana Medoxomila 40mg 30 Comprimidos Revestidos - Althaia;https://www.drogal.com.br/olmesartana-medoxomila-40mg-30-comprimidos-revestidos-althaia/p;48.07;37.49;0.0
7898560661563;30.59;Drogal;Reparil Gel Tripla Ação 30g;https://www.drogal.com.br/reparil-gel-tripla-acao-30g/p;34.36;30.59;0.0
7896094999510;216.41;Drogal;Nesina Pio 25mg + 30mg 30 Comprimidos Revestidos;https://www.drogal.com.br/nesina-pio-25mg-30mg-30-comprimidos-revestidos/p;246.32;216.41;0.0
7891010256814;29.89;Drogal;"Sabonete Líquido Johnson&apos;s Baby Glicerina Camomila 400ml";https://www.drogal.com.br/sabonete-liquido-johnsons-baby-glicerina-camomila-400ml/p;41.53;29.89;0.0
7896094927483;50.09;Drogal;Suplemento Alimentar Tamarine Fibras Max Sabor Laranja 10 Sachês;https://www.drogal.com.br/suplemento-alimentar-em-po-tamarine-fibras-max-sabor-laranja-10-saches/p;54.73;50.09;0.0
7891024034941;4.15;Drogal;Sabonete em Barra Protex Suave 85g;https://www.drogal.com.br/sabonete-em-barra-protex-suave-85g/p;0.0;4.15;0.0
7899420507076;473.19;Drogal;Atesto 250mg/ml Solução Injetável Ampola;https://www.drogal.com.br/atesto-250mgml-solucao-injetavel-ampola/p;0.0;473.19;0.0
7702031988274;27.35;Drogal;Antisséptico Bucal Listerine Whitening Extreme Sabor Menta Suave 473ml;https://www.drogal.com.br/antisseptico-bucal-listerine-whitening-extreme-473ml/p;0.0;27.35;0.0
7896004719580;73.89;Drogal;Amoxicilina 875mg + Clavulanato de Potássio 125mg EMS 12 Comprimidos;https://www.drogal.com.br/amoxiccl-p875125mg12cgem/p;0.0;73.89;0.0
7893454100647;19.36;Drogal;Cetobeta pomada bisnaga com 30g;https://www.drogal.com.br/cetobeta-pda-30g/p;36.32;19.36;0.0
7891158000119;103.63;Drogaven;Ensure Abbott morango, lata 400g;https://www.drogaven.com.br/ensure-abbott-morango-lata-400g/p;103.63;0.0;0.0
7898430194252;114.21;Drogal;MecoBe 1000mcg 90 Comprimidos Sublinguais;https://www.drogal.com.br/mecobe-1000mcg-90-comprimidos-sublinguais/p;118.51;114.21;0.0
7897947606517;28.89;Drogal;Suplemento Alimentar Lavitan A-Z Original 60 Comprimidos Revestidos;https://www.drogal.com.br/suplemento-alimentar-lavitan-a-z-original-60-comprimidos-revestidos/p;29.3;28.89;0.0
7896015591618;52.55;Drogaven;Vitanol-A 0,25mg/g, bisnaga com 30g de creme de uso dermatológico;https://www.drogaven.com.br/vitanol-a-025mgg-bisnaga-com-30g-de-creme-de-uso-dermatologico/p;52.55;0.0;0.0
7506306417632;17.9;Drogal;Sorvete Kibon Magnum Ruby 71g;https://www.drogal.com.br/sorvete-kibon-magnum-ruby-71g/p;0.0;17.9;0.0
7891150099289;17.53;Drogaven;SHAMPOO CLEAR MEN HIDRATACAO CAMPEA 200ML;https://www.drogaven.com.br/shampoo-clear-men-hidratacao-campea-200ml/p;17.53;0.0;0.0
7891350045260;8.15;Drogal;Esmalte Cremoso Risqué Manicores Recuperei a Dignidade 8ml;https://www.drogal.com.br/esmalte-cremoso-risque-manicores-recuperei-a-dignidade-8ml/p;0.0;8.15;0.0
4006000068510;20.47;Drogaven;Hidratante Labial Nivea Soft Rosé Disney Mickey e Amigos Margarida 4,8g;https://www.drogaven.com.br/protetor-labial-nivea-disney-margarida-48g/p;20.47;0.0;0.0
7612412546002;32.24;Drogaven;Escova Dental Curaprox Ultra Macia 5460;https://www.drogaven.com.br/escova-dental-curaprox-5460-ultra-macia/p;32.24;0.0;0.0
